ID,Название,Ошибок_x10,Всего,%,URL
826,[Просчет] ООО МГМ / Рюкзаки 06-03-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1DYG9HdYTk6VoWcKlp4_z2FO69wJ9rFsRWJyco5NYLqg
1374,[Просчет] Натали Леманн Иллан / Бутылка МТС_КГИ_ММ 04-09-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1SrrvbQ3uoWIMwpX-2Tk_iaNUHZ_WWslso0rwFn5q5o8
1176,[Просчет] РА Апельбург / [Просчет] Сумки Дмитрий Апельбург 13-11-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1wrTI4oBFUrM3j9jr5DqVfTBJDr_fbRpHgeWnTGn9hwQ
2319,[Просчет] Елизавета Шелопаева / МТДО 15-07-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1CVAll24OSVWRbHkVNNZfU2-7FziimwXra0SA4Gfj5jY
1162,[Просчет-РФ] Татьяна Рыбалко / Флешки - 200 шт 12-11-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/18SWO2iwA2MwfIq1zax33aDrFRbrrrMpwXHGspBm6CjM
2480,[Просчет-РФ] Ремувка/ Лаура Гугкаева / 09-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1KcI3_8qqFl3UWgYWRldbsrIx3IdUWHWN_iGOTX2Yy4g
985,[Просчет-РФ] Запрос от компании WAVIoT. Изготовление индивидуального снежного шара.,2,2,100.0%,https://docs.google.com/spreadsheets/d/1kNMzT5QGeWi-BGQbY2EtZnVOwuGefb-r4L7z3osDkpg
774,[Просчет] ООО Кастомлаб / АльфаБанк плед 30-04-2025,2,4,50.0%,https://docs.google.com/spreadsheets/d/15oqFu7Cpe4CL7elVJUAquxBts4vAoEFF2INagbqOrNw
953,[Просчет-РФ] Открытка с шариком - 300 000 шт,2,2,100.0%,https://docs.google.com/spreadsheets/d/1YSVSRizjms3F-XDO9e40Q8EumrnoG71T7lRZ_nQ8RAs
3129,[Просчет] ООО Хэдкорн / Обвес с бусинками 25-09-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1irQ-P80-HDnBl2ieNvUE0nD7pyQBKHPcKBy8RTiufuM
698,"[Просчет-РФ] часы, матрешка, ручка/рф_100_МДТО_КГИ_ММ Иллан 09-04-2025",2,20,10.0%,https://docs.google.com/spreadsheets/d/1-oTz65n0m2uZY73NkBPUJoGWrWVoWGyIGex_mWl8U9U
2545,[Просчет-РФ] Елизавета Zeytz / Чемоданы - 50 шт 23-05-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1O24jAEIO1-NrpzFrABheOP5eoGI7egJFpKFrAaFe80Q
2747,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_шнур с обвесами_650_ВК_КГИ_ММ 15-05-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/16ROlwHHVvnXLfyo9d2Ug6KtFKYV4ulglxhMoSYt87lg
2960,[Просчет] ООО Кастомлаб / Хэнтэг 24-12-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1vRx3nGNH1cn1ZQka4J4YZYwoaSfor3ds8IZICPzlsAM
465,[Просчет-РФ] Лена Иллан / Книга-диктофон / 1000 шт,2,2,100.0%,https://docs.google.com/spreadsheets/d/1YOZ_2H3oJBPjdjCM9QvWMSL591ZK45zpkkCgmmouj9w
2948,[Просчет-РФ] Ольга Гуляева / Футболки - 8000 шт 02-12-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1xeYa2gPUinR_TVz3S0pLtwOCPSufyBrj_KhURQhTF-M
1299,[Просчет] Запрос перчатки и собаки,2,2,100.0%,https://docs.google.com/spreadsheets/d/17L7W20kwKJ-7CO2Kh1gLZi3rPtCbPjcna8IDwhgmPmI
1312,"[Просчет] Щербакова Ксюша / Расчет (Универсальная позиция_Полиграфия)_карандаши, раскраски_1000шт_Ростелеком_КГИ_ММ 15-10-2024",2,2,100.0%,https://docs.google.com/spreadsheets/d/1GHRuOz-4DtPkvw2Js-WopmkoOkOaygBm7pFwQpfRUV0
539,[Просчет-РФ] Прошу найти подносы - 300 шт. Икеа или предложить свой аналог,2,2,100.0%,https://docs.google.com/spreadsheets/d/1CNUTfbEXUvLfAtMe988Cu_5hOrZzIytJm8PdKEVH9i8
2357,[Просчет-РФ] Студия Артемия Лебедева. Товары и подарки.,2,2,100.0%,https://docs.google.com/spreadsheets/d/1wtMSrNqb98t3b_tXrjJYteSBkOrkURhJ-kSW1cdiqs8
2431,[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Капор ликвид_1000_Клауд.ру_КГИ_ММ 19-06-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1CRHQb9jZbyuxyY7L05MC2UGuNHm_U4u0p3LlLUcCq2U
2395,[Просчет] Алина Зернова / прорезные игрушки 10-06-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1WUyZUv72XJj1WCh9sb4aDwDKmqiF6qlV0oHWGwl3WNY
3074,"[Просчет] Запрос от ""Особые подарки"". 34674 Детские наборы.",2,2,100.0%,https://docs.google.com/spreadsheets/d/1LKkMHw6PuRN0g-a0eeriG_QalBeBCZimLxviiv0RHXs
3128,[Просчет] Открывашки,2,2,100.0%,https://docs.google.com/spreadsheets/d/1nwEmVmk4vO05PIiAuVUBm4cVlDMMSkxlD0_mRhRGUc4
869,[Просчет-РФ] бумажные стаканчики / 24-03-2025,2,16,12.5%,https://docs.google.com/spreadsheets/d/1PkmeimLWc1QAItsYUqixYYp5usrETBjin0Le-0z8rrg
3116,[Просчет] Татьяна Рыбалко / Антистресс - 1000 шт 24-09-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/15oRz10lc-lWSpqccnSvtPgpZOuY4jyrS_N3V70gPJLQ
2591,[Просчет-РФ] карандаши 3 цвета по 1000шт,2,2,100.0%,https://docs.google.com/spreadsheets/d/1t6xy4-h8EqB54--Kts3pknjTBTp2cM_YYoS97AbbHvE
466,[Просчет-РФ] Лига цифровой экономики/Чехлы для телефона,2,2,100.0%,https://docs.google.com/spreadsheets/d/1BPpKxtYSFZiqGKQV-9t4MGokYm_2rZAlbV-WQkQvoeM
512,[Просчет-РФ] Новый Год Частный Банк (ложки)_2000/1000/500_Газпромбанк_КГИ,2,2,100.0%,https://docs.google.com/spreadsheets/d/1-igAZ-NevYvAoXVMTGFYOmFiw_HrRJwDnIDzNyxijvE
260,[Просчет-РФ] Расчёт_ББР Банк_Новый год_700 шт,2,6,33.3%,https://docs.google.com/spreadsheets/d/12T8pDaSZoXWGcoQYLdrCYsK7j9ZxFtgL_9ObmRNzyTc
937,[Просчет] Екатерина Литвина / Расчет ручки_8000шт_ПСБ_КГИ 03-02-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1ZnTrzfjlnGty8tz_AnvSfAxxr0RwhOeuNhTBEa3vln4
2792,[Просчет-РФ] Кристина Нефёдова / вентиляторы - 300 шт 03-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1Z2xTLbXXZPRJuafo5gnSF9Fk8VbuOGne9idAiO3VcSQ
2553,[Просчет-РФ] Заказ для Магазина_Лампа-ровер,2,2,100.0%,https://docs.google.com/spreadsheets/d/1iDND1WvAyj1a5TgnIElLhjqquz4HI1aFnH7zG2DvhDA
2999,[Просчет] RE: Гирлянда деревянная с логотипом,2,2,100.0%,https://docs.google.com/spreadsheets/d/1_2nnXBrpNq0gZNq3oqirdDpRIAYTgL5BOD_0LsbyQgI
2755,[Просчет] Юлия Мирошниченко / Светящиеся браслеты на пульте управления 18-06-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1PM3k-cR8LETMePLBU6vMSoy5zZDrzYwIKxwEK5wxHC4
477,[Просчет-РФ] Мария Княгинина / Кармашки и органайзер - 100 - 1000 25-06-2025,2,3,66.7%,https://docs.google.com/spreadsheets/d/1hxZtYEb4_LbuPaqBqgsM5xx2ZU4geXaxGZJo_PCWMjE
1300,[Просчет] Надежда Иллан / Жестяная коробочка 14-10-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1yYYR2WurMoFjhx6xmawAbWZqNCKQLMNLpFRYE8ZTGe4
517,[Просчет-РФ] Ольга TooManyGifts / Покер 300 шт. 05-06-2025,2,7,28.6%,https://docs.google.com/spreadsheets/d/1hlk2teOKH9VgSRB7emqQUYLPEVMQAODJEwal8kTuP3A
3067,"[Просчет] МТС / Кубик антистресс, подушка для шеи_КГИ_ММ 17-09-2024",2,2,100.0%,https://docs.google.com/spreadsheets/d/1Qj75vR97rhfBTtP0zrgtpdxIjg161vTnvIHHpcI1mSA
2387,[Просчет-РФ] Яна Березнева / Иллан Водные фонарики_1000_Гудекс_КГИ_Мегамаинд 29-05-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1gwOhVd0u0-e2owOOVGYL0gPWX6XdPt5rBk3xo4wyocw
728,"[Просчет] ООО ""ХЭДКОРН"" / Авиасейлс Обложки 10-04-2025",2,2,100.0%,https://docs.google.com/spreadsheets/d/1zdM02NG4z4DCKqDwMws1J9GSA6nEDXEB1FD0HXY3NCo
2813,[Просчет] Екатерина Литвина / Увлажнитель феско 04-04-2025,2,4,50.0%,https://docs.google.com/spreadsheets/d/1-olMKuTPYCa3khR5fAfd5_lvi5bkEDNvwS2zRTIe-7c
2634,[Просчет-РФ] Анжелика Zeytz / Капхолдеры 1 000 000 шт. 28-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1dtGDE2wviU2dDUjpS3BLsVCIBAF6ELl82yAckQb_-eE
476,[Просчет-РФ] Мария Княгинина / Значки - 24 000 шт 21-05-2025,2,8,25.0%,https://docs.google.com/spreadsheets/d/1IKHjqiUO9zMSaLezxbYSQNZu2ZVKx4TC3VZ3eYR2KfM
3106,[Просчет] Зонт,2,2,100.0%,https://docs.google.com/spreadsheets/d/1kSMvFhoYUsTEbsPfuV47JFEYJ7fYI_ViFuCRYh3u5Sw
689,[Просчет-РФ] Рулетка шарик,2,4,50.0%,https://docs.google.com/spreadsheets/d/15495XFfvhdtAdMDWpRZlQGQ09hGgFn9GZLkyVbRYeDw
1049,[Просчет] Анастасия Антонова Иллан / Держатель для провода 20-01-2025,2,12,16.7%,https://docs.google.com/spreadsheets/d/1AL0YcAzebbi1Da59Ks8ehUBeTdEk0hrgXdA1VvTTjfo
845,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_чехол для ноутбука_3500_ВК_КГИ_ММ 07-03-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1czN5bCfh9MddnI3FFZAK8KfYm3X8ETvK1mhgffVDyyI
3138,[Просчет] Шлемы СНГ Yandex GO,2,2,100.0%,https://docs.google.com/spreadsheets/d/1sMI_qz-9LodqT-1Z1tQ3ncRDtgIbFZ7c_NLExYrPPN0
1075,[Просчет] Екатерина Болихова / Музыкальная лампа 04-12-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1emDYu2Frc9nV-2g_xPsxoncRagFE3k-qdXht5RMvavM
3104,Браслет вк,2,2,100.0%,https://docs.google.com/spreadsheets/d/1Z0wwSgo58MPMtSwfxP8zzWZW9OYsfn-MHT2K-TXXxd4
676,[Просчет-РФ] Анастасия ТМГ / кружки - 500/1000 шт 08-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1QETq2229r2NLcgdJE1_Kb-861OICiS3ufPLLX6c3azY
1277,[Просчет] ножи лупа,2,2,100.0%,https://docs.google.com/spreadsheets/d/1BRdcKtzLS0UYZ0jWdFUJAC7lPo85Qk8tvSU-pFrRH9k
2971,[Просчет] Наталья Брель Иллан / Расчет (Универсальная позиция)_Матрица на 2025 год_Яндекс Поиск_ММ 28-11-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1WF8XJa5uJ_GQOel1Fpkrb9X4goyja34zvbHuNyWPpF4
2965,[Просчет] ООО Хэдкорн / Папка 27-11-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/16nLuCzkKBQRYAw9JBJFVKcyGv3NfjiJJSvDwCYUZauI
460,[Просчет-РФ] Впорос - какой минимальный тираж для заказа ветродойки__Полиграфия,2,2,100.0%,https://docs.google.com/spreadsheets/d/1hPG-O3GqUNCg0SQnvpeIcle5km8pmdv-9q32MucHmYw
1317,[Просчет] Кружка авиа без лого,2,2,100.0%,https://docs.google.com/spreadsheets/d/1dxsem6M8Kr98rq0F9bcvIMTA8hlhQmuK6CxhylbXBpY
1115,[Просчет-РФ] Маша Трегубова Еврейское сообщество Яхада / Подарки участникам комьюнити 02-12-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1tnRL8_bZwTf5hS61vb2V5BKIBL-n2gxYd1RaQKrBU90
3070,браслеты вк,2,2,100.0%,https://docs.google.com/spreadsheets/d/1xMZ0zAPXOSrLrOzwOxrpBc2rkZASgijvxclk8_Uba-8
3065,[Просчет] evetsheva@guru-tender.ru / 17-09-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1BTFbYuFU3Xb3O8DBbDYM8Nu_3-ktpF16goWqrv47-xE
3059,[Просчет] заказ Шопперов,2,2,100.0%,https://docs.google.com/spreadsheets/d/1pJ8PMbhJAyR0X0Z3yJIlTa6RZ0QPrX-YcLUWT-cPyTE
2623,[Просчет] Мария Княгинина / медальон 25-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1_KSS8j3qZmIsmYrNMnJ0ldrbheCCP6t-IXTr09kqim0
449,[Просчет-РФ] Брендированная посуда для Яндекс Еды,2,2,100.0%,https://docs.google.com/spreadsheets/d/1KoO0hTNrR9gvpBi05oP5wSxx-R6gF8L-s_72zcng-lU
1262,[Просчет] запрос 68120,2,2,100.0%,https://docs.google.com/spreadsheets/d/1gJZ_w-fue4R7PiOkKkxEFem3yMp7X_oiDKP7TWjspxc
2743,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_жилет с подогревом_100_РТК-Сервис_КГИ_ММ 14-05-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1cABAso7me6-37a0PBn3-ZQtxPRRPfTwznYyhdR9bFGs
893,[Просчет] ООО Кастомлаб / ремувка альфа 26-03-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/11uBlxLwRSk8NQ0pEyBb4x_bXdkjvbn6jfIsgdJhr04I
688,[Просчет-РФ] Пледы велсофт / 08-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1sqH1d4sR7pTkMyYsgmgCBbNB_bir69Lmm9U3p85MNyI
2555,[Просчет-РФ] Заказ шнурки___ООО Полиграфия,2,2,100.0%,https://docs.google.com/spreadsheets/d/1gwxaI9FEgUZRw2JXPm294Es4UMR8DOiBI8dgXNArglE
691,[Просчет] Полина Коник / Косметички_1000шт_Вкусно и точка 08-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1hjG_3QsILYyVrshmCCkst1hM7huYJ48utlcOnuYF-_I
444,[Просчет-РФ] Анастасия ТМГ / Флешки Сток 1000 шт. 26-05-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1HSfpYfwCdsDBGc7v_C9130XEsg_5kXeYapwMnvUOcus
3083,[Просчет] 3д с их терминалом внутри,2,2,100.0%,https://docs.google.com/spreadsheets/d/1DPHpndjcsk11ZTXJuKS6mgLqGIP-EWjioy1ZICOqfss
3055,[Просчет] Екатерина Болихова / Карандаш с флажком 22-10-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1cviZJsXDcumAoEGoWEaCUXRUH7Inaym15XlJrUmsVsU
3041,[Просчет] Алла Яндекс / защита провода,2,2,100.0%,https://docs.google.com/spreadsheets/d/1HSFnV7VwMMwUees8TI_YIs0LbCla0_Og3G2ZmY-FjI4
2607,[Просчет-РФ] Косметички - 1000 шт.,2,2,100.0%,https://docs.google.com/spreadsheets/d/1Inczl7tClDqFBbnJArxypDKq0JunzMTBpatSGsOtUM4
2997,[Просчет] ЗАПРОС// зонт с проявляющимся рисунком,2,2,100.0%,https://docs.google.com/spreadsheets/d/1_RCuf-ATYXyYMBbMNr7KLvUhBY4Te4dOhRO_W7pMbTM
653,"[Просчет] ООО РПК ""ЯРКИЕ ЗНАКИ"" / Ланчбоксы 13-05-2025",2,2,100.0%,https://docs.google.com/spreadsheets/d/1ZRpIjwJW2083fJCok2G62Sv1mXvC6Fb-yPFAcrxkHoE
684,[Просчет] ИП Богатиков / Корзинки 08-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/163wa825ZiAadDG6y33w0Dn2vmYx6t00brLNTWVkceQo
1044,[Просчет-РФ] Внешний аккумулято+флешки,2,2,100.0%,https://docs.google.com/spreadsheets/d/1mgjyOXx7izNjwyUYxuZoB3QyJOivnxcz2yIPFeHai1c
3135,[Просчет] Косметичка Телинстар в форме звезды,2,2,100.0%,https://docs.google.com/spreadsheets/d/1P15YJpI46O-QZzdv3U2SyvIQRT_-Py-jLNiRhtQU3fg
1052,[Просчет-РФ] Кристина Егорова Иллан / Кармашки ГПБ - 3500 шт 20-01-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1FLst-NbkcT0LFHN-QcpjCQuyk9yQ5T-jOASVJBXsZbc
686,[Просчет] Артем Василевский / Магнитный-мини уровень_3000шт 08-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1ATy4SsO6M9YG-ssSWqxi0yR_1MfsuvwP2PJknIMNHnQ
255,[Просчет] Полина Вальницкая / Расчет (ежедневник)_Ежедневник_6563_Согаз_КГИ_ММ 02-07-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1TKsGMDL1pTsXpOn29eBClCnFmo3xRA_tX9ecFgMRvFg
3057,[Просчет] подушка маска мешочек,2,2,100.0%,https://docs.google.com/spreadsheets/d/1xY6kogTJS6PTHn33XWMtLx-BzP67BYnMzNOfAjBNJnk
1132,[Просчет-РФ] Универмаг Точка Елена / Игрушка мягкая 13-12-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1HaGtEysmxi0hC3DTETPB4J-RgQ9G77uxq2GKAPX5p4I
731,[Просчет] Анастасия Евстигнеева / литофания стекло 11-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1SJ0ceyOvWLIqItNwC9aheXvDNl3rlg67h2I0fyQ-QCM
3095,[Просчет] Наталия Галкина / Магниты/ тираж 1000 шт/ Яндекс 20-09-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1blcKxaOxNt3R9cZTRRR-HDKnrdOlZ2bksS_L2rQwVw8
532,[Просчет-РФ] Полиграфия Запрос №000005766 ежедневник индуальный СРОЧНО,2,2,100.0%,https://docs.google.com/spreadsheets/d/1gh12qw9tQxaOrKC5R1bYC5_DxwlYW3gjuJG2BELg3PU
1457,[Просчет] Артем Василевский / Еж 13-09-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1mioWec1ktKtrHZUBUHziTexktQgrVYVcC5vRTqB6mW8
485,[Просчет-РФ] Мария ТМГ (Продажи) / Брелоки ингосстрах - 300 шт 17-06-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1Tsdxzf022h5FsVSbXVQQQpyyLT0cpEUxFvxlDenP3yE
2566,[Просчет-РФ] Запрос на зонт 50 шт. для Джой Инсайд,2,2,100.0%,https://docs.google.com/spreadsheets/d/10Q5nrB6tmy1YQTtGYhlfLN9WQJAv3oKNquL2cX2LjuI
867,[Просчет-РФ] запрос - электрогрили,2,2,100.0%,https://docs.google.com/spreadsheets/d/1TbIl9NPInaSNRmZrKYOx_XV4bEK_kHEX_h89hi6fBUc
1080,[Просчет] Анастасия Антонова Иллан / ПЗУ серебро+МТС_КГИ_ММ 05-12-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1097pgQuFeE_KabMLXEHvwb0DWbjgXbOHR3u4VG6VUb4
2589,[Просчет-РФ] Индивидуальные зажигалки,2,2,100.0%,https://docs.google.com/spreadsheets/d/1WuVvaAksZTcdyeHeP7LrwilbyHQhNsir1YMNGy_JSGM
2774,[Просчет-РФ] Клей-карандаш КРКА,2,2,100.0%,https://docs.google.com/spreadsheets/d/1-T2i6a07KkgkE1LLCFGhWbXlSXfiBoQ3yfOvnOOfrTc
495,[Просчет-РФ] Наталья / Подставки - 1000 шт 11-06-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1J8plfUzccPwTAcTV_rnUrc-9UjfVh2nF9VcCROdPig8
442,[Просчет-РФ] Анастасия JoyInside / Елки и блендеры 3500 шт. 23-06-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1_F9-8GRc3aLPBTm5_grPiO3qiyZTh8xCBsCHiolErRc
330,[Просчет-РФ] Ложечки с изменением цвета от холода_сток_810 шт,2,2,100.0%,https://docs.google.com/spreadsheets/d/1s4D33TEj6gwOS3U05QaC1pC653SmAmxEclSjlSemX8Y
2953,[Просчет] РА Апельбург / Т-Банк/Чехлы для ноутбука/5300 шт 23-12-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1KIWN3gqR_MHPxA_zkJp16XgigtUOnHFlqT-Koqpk7wY
2600,"[Просчет-РФ] коврик для мышки, 1000 шт",2,2,100.0%,https://docs.google.com/spreadsheets/d/1O6Tw5GlkAkCUzsazuegOOuTYMcGzBajXaEVklZwPVOk
1335,[Просчет] Натали Леманн Иллан / Антистрессы 17-10-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1Kmgc0yH3-BbGPM6Sh1Jq-prPy2-04w61dQhTkIY9xPQ
244,[Просчет-РФ] Расчет (Текстиль)_худи в мешке_20100_ВТБ_ПРОМОГИФТС,2,2,100.0%,https://docs.google.com/spreadsheets/d/1rBLV3aECATrhl4So24ZmLvbYUy2iDNCh-LYPiHWGEEc
708,[Просчет-РФ] шары стекло / 09-04-2025,2,2,100.0%,https://docs.google.com/spreadsheets/d/1vzXs4uaRfu771N06YxmUTT6sxpNWUPmzLegJcf6uOxc
3085,[Просчет] РУЧКА АнвиМакс 30 000,2,2,100.0%,https://docs.google.com/spreadsheets/d/15aBIgi_2YuBfhKTSPqy7DB3plvDELX40X_HjU-Pv2Ec
3053,[Просчет] ООО Хэдкорн / Бирки 21-10-2024,2,2,100.0%,https://docs.google.com/spreadsheets/d/1qfjhagyCT9OcYTN6vEAJ35mWDwyrpsC5GSLg-qnfRtM
